source,symbol,company,isin,industry,desc,announced_at,attachment_text,pdf_url,is_order_win,order_value_inr,counterparty_type
NSE-sme,PSRAJ,P S Raj Steels Limited,,,Updates,2025-03-19 19:12:09,"P S Raj Steels Limited has informed the Exchange regarding 'The Company has appointed Bigshare Services Private Limited as Share Transfer Agent ""STA"" /Registrar & Transfer Agent ""RTA"". The Company has been entered into agreement with Bigshare Services Private Limited on 17th March, 2025 however M/s. Bigshare Services Private Limited has been providing the services of RTA /STA w.e.f. from 19th February, 2025 (date of listing) to the Shareholders of the Company with Mutual understanding of Company and RTA/STA.    '.",https://nsearchives.nseindia.com/corporate/PSRAJ_19032025191139_Covering_Letter_for_appointment_of_Share_Transfer_agent.pdf,False,,unclear
NSE-sme,WINSOL,Winsol Engineers Limited,,,Awarding of order(s)/contract(s),2025-03-19 18:23:39,"Winsol Engineers Limited has informed the Exchange about receiving of two incremental Purchase Orders and two incremental Work Orders from the Sembcorp Group amounting to approx. Rs. 2,71,06,838/- (Two Crore Seventy One Lakh Six Thousand Eight Hundred Thirty Eight) for Supply of VG 64 and to provide associated services pertaining to VG 64 for the same Padardi & Piluda site locations.",https://nsearchives.nseindia.com/corporate/WINSOL_19032025182325_Reg30_WorkOrder_18032025_signed.pdf,True,27106838.0,private
NSE-sme,FONEBOX,Fonebox Retail Limited,,,General Updates,2025-03-19 18:18:47,Fonebox Retail Limited has informed the Exchange about General Updates - regarding receipt of Best Overall Performance award for the year 2024 from OPPO.,https://nsearchives.nseindia.com/corporate/FONEBOX_19032025181828_Update_19032025_Signed.pdf,False,,unclear
NSE-sme,SPCL,Shivalic Power Control Limited,,,Press Release,2025-03-19 13:06:05,"Shivalic Power Control Limited has informed the Exchange regarding a press release dated March 19, 2025, titled ""Purchase order Shivalic Power Control Limited"".",https://nsearchives.nseindia.com/corporate/SHIVALIC_19032025130520_Order_Intimation_for_NSE-19_Mar-_Victora_Auto_Pvt_ltd.pdf,True,,unclear
NSE-sme,DYNAMIC,Dynamic Services & Security Limited,,,Awarding of order(s)/contract(s),2025-03-18 17:27:00,Dynamic Services & Security Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/DYNAMIC_18032025172638_Disclosure.pdf,True,,unclear
NSE-sme,WINSOL,Winsol Engineers Limited,,,General Updates,2025-03-18 13:59:46,"Winsol Engineers Limited has informed the Exchange about receiving of New Work Order From Gujarat Energy Transmission Corporation Limited of Approx. Rs. 58357860/- (Rupees Five Crores Eighty-Three Lakhs Fifty-Seven Thousand Eight Hundred and Sixty Only) Exclusive of GST [i.e. Rs. 58.36  Million] for Laying, Erection, Testing and Commissioning of 66kV 1C, 300sqmm & 1C, 630sqmm XLPE Cable for Poly AL and AI corrugated cable for various lines for Package-2 for Rajkot Zone.",https://nsearchives.nseindia.com/corporate/WINSOL_18032025135829_Reg30WorkOrder_18032025.pdf,True,58357860.0,govt
NSE-sme,TRANSTEEL,Transteel Seating Technologies Limited,,,Bagging/Receiving of orders/contracts,2025-03-18 12:28:19,Transteel Seating Technologies Limited has informed the Exchange about Receiving of orders/contracts from Muthoot Group,https://nsearchives.nseindia.com/corporate/TRANSTEEL_18032025122802_Muthoot_Group.pdf,True,,private
NSE-sme,ESCONET,Esconet Technologies Limited,,,General Updates,2025-03-18 11:31:59,ESCONET: Esconet Technologies Limited has informed the Exchange about Receipt of New Order from ONGC of Rupees 21.27 Crores,https://nsearchives.nseindia.com/corporate/ESCONET_18032025113100_ESCO_Intimation_17032025.pdf,True,212700000.0,govt
NSE-sme,AVPINFRA,AVP Infracon Limited,,,Awarding of order(s)/contract(s),2025-03-18 07:52:56,AVP Infracon Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/AVPIPO_18032025075240_NSE_Intimation-LOA_18-03-2025.pdf,True,,unclear
NSE-sme,TROM,Trom Industries Limited,,,Bagging/Receiving of orders/contracts,2025-03-17 19:32:13,Trom Industries Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/TROM2024_17032025193201_NSE_Intimation_Signed.pdf,True,,unclear
NSE-sme,DYNAMIC,Dynamic Services & Security Limited,,,Awarding of order(s)/contract(s),2025-03-17 18:55:42,Dynamic Services & Security Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/DYNAMIC_17032025185517_Intimation.pdf,True,,unclear
NSE-sme,VLINFRA,V.L.Infraprojects Limited,,,Press Release,2025-03-17 16:10:43,"V.L.Infraprojects Limited has informed the Exchange regarding a press release dated March 17, 2025, titled ""V.L. Infraprojects secures &#8377;26.37 Crore Order for Water Supply & Drainage Projects"".",https://nsearchives.nseindia.com/corporate/VLINFRA_17032025160955_PressReleaseIntimation.pdf,True,263700000.0,unclear
NSE-sme,ZENITHDRUG,Zenith Drugs Limited,,,General Updates,2025-03-17 16:03:55,Zenith Drugs Limited has informed the Exchange that it has been awarded various tenders.,https://nsearchives.nseindia.com/corporate/ZENITH_17032025160231_News_Update.pdf,True,,unclear
NSE-sme,ZENITHDRUG,Zenith Drugs Limited,,,General Updates,2025-03-17 16:03:47,Zenith Drugs Limited has informed the Exchange that it has been awarded various tenders.,https://nsearchives.nseindia.com/corporate/ZENITH_17032025160231_News_Update.pdf,True,,unclear
NSE-sme,ATMASTCO,Atmastco Limited,,,General Updates,2025-03-17 13:22:35,Atmastco Limited has informed the Exchange about Receiving of Order From Hindustan Zinc Limited,https://nsearchives.nseindia.com/corporate/atmastcoipo_17032025131853_Announcement_attachment.pdf,True,,private
NSE-sme,TECHLABS,Trident Techlabs Limited,,,Bagging/Receiving of orders/contracts,2025-03-17 09:10:55,Trident Techlabs Limited has informed the Exchange about Bagging/Receiving of orders/contracts from NOIDA POWER COMPANY LIMITED,https://nsearchives.nseindia.com/corporate/TRIDENTTECHLABS_17032025091036_NPCL_DS.pdf,True,,private
NSE-sme,TECHLABS,Trident Techlabs Limited,,,Bagging/Receiving of orders/contracts,2025-03-17 09:08:36,Trident Techlabs Limited has informed the Exchange about Bagging/Receiving of orders/contracts from TATA POWER DELHI DISTRIBUTION LIMITED,https://nsearchives.nseindia.com/corporate/TRIDENTTECHLABS_17032025090819_TATA_DS.pdf,True,,private
NSE-sme,RAJPUTANA,Rajputana Biodiesel Limited,,,Press Release,2025-03-16 18:44:24,"Rajputana Biodiesel Limited has informed the Exchange regarding a press release dated March 16, 2025, titled ""Update on the new Biodiesel tender-OMC/EOI/NUCO/BD/MAR25 (CYCLE1) Tender ID -2025_MKTHO_ 184206_1 (dated 13th March 2025) "".",https://nsearchives.nseindia.com/corporate/RBPL_16032025184226_Rajputana_Press_Release.pdf,False,,unclear
NSE-sme,CHANDAN,Chandan Healthcare Limited,,,Agreements,2025-03-15 18:14:28,"Disclosure of Material Event under Regulation 30 of SEBI (LODR) Regulations, 2015  Acquiring of X Life Diagnostics and Research Centre, Patna.",https://nsearchives.nseindia.com/corporate/CHANDAN_15032025180642_Intimation_to_NSE.pdf,False,,unclear
NSE-sme,SPCL,Shivalic Power Control Limited,,,Press Release,2025-03-15 18:12:17,"Shivalic Power Control Limited has informed the Exchange regarding a press release dated March 15, 2025, titled ""PURCHASE ORDER"".",https://nsearchives.nseindia.com/corporate/SHIVALIC_15032025181151_PEPSICO_-_PURCHASE_ORDER.pdf,True,,unclear
NSE-sme,TGL,Teerth Gopicon Limited,,,Bagging/Receiving of orders/contracts,2025-03-15 17:36:27,Teerth Gopicon Limited has informed the Exchange about Receiving of Letter of Award,https://nsearchives.nseindia.com/corporate/TEERTHGOPICON_15032025173553_Regulation_30_Reciept_of_Letter_of_Awad_14032025_JVVNL.pdf,True,,unclear
NSE-sme,SPCL,Shivalic Power Control Limited,,,Press Release,2025-03-15 16:55:57,"Shivalic Power Control Limited has informed the Exchange regarding a press release dated March 15, 2025, titled ""Purchase Order"".",https://nsearchives.nseindia.com/corporate/SHIVALIC_15032025155155_Order_Intimation_for_NSE-15_Mar-_Shree_Cement_ltd__1_.pdf,True,,unclear
NSE-sme,TGL,Teerth Gopicon Limited,,,Bagging/Receiving of orders/contracts,2025-03-15 16:52:27,Teerth Gopicon Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/TEERTHGOPICON_15032025165149_Regulation_30_Reciept_of_Letter_of_Awad_14032025_RRECL.pdf,True,,unclear
NSE-sme,VLINFRA,V.L.Infraprojects Limited,,,Bagging/Receiving of orders/contracts,2025-03-15 16:52:18,V.L.Infraprojects Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/VLINFRA_15032025164725_GUDCLWORKORDER.pdf,True,,unclear
NSE-sme,SPCL,Shivalic Power Control Limited,,,Press Release,2025-03-15 16:24:50,"Shivalic Power Control Limited has informed the Exchange regarding a press release dated March 15, 2025, titled ""Purchase Order"".",https://nsearchives.nseindia.com/corporate/SHIVALIC_15032025162339_Order_Intimation_for_NSE-15_Mar-_Shree_Cement_ltd__1_.pdf,True,,unclear
NSE-sme,SPCL,Shivalic Power Control Limited,,,Press Release,2025-03-15 15:52:12,"Shivalic Power Control Limited has informed the Exchange regarding a press release dated March 15, 2025, titled ""Purchase Order"".",https://nsearchives.nseindia.com/corporate/SHIVALIC_15032025155155_Order_Intimation_for_NSE-15_Mar-_Shree_Cement_ltd__1_.pdf,True,,unclear
NSE-sme,SPCL,Shivalic Power Control Limited,,,Press Release,2025-03-15 15:41:49,"Shivalic Power Control Limited has informed the Exchange regarding a press release dated March 15, 2025, titled ""Purchase Order"".",https://nsearchives.nseindia.com/corporate/SHIVALIC_15032025154124_Order_Intimation_for_NSE-15_Mar-_Shree_Cement_ltd__1_.pdf,True,,unclear
NSE-sme,VDEAL,Vdeal System Limited,,,Bagging/Receiving of orders/contracts,2025-03-14 16:01:08,Vdeal System Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/VDEAL_14032025160056_New_Order_2950000.pdf,True,,unclear
NSE-sme,VDEAL,Vdeal System Limited,,,Bagging/Receiving of orders/contracts,2025-03-14 15:59:52,Vdeal System Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/VDEAL_14032025155937_New_Order_516745.pdf,True,,unclear
NSE-sme,VDEAL,Vdeal System Limited,,,Awarding of order(s)/contract(s),2025-03-14 15:58:12,Vdeal System Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/VDEAL_14032025155749_New_Order_640000.pdf,True,,unclear
NSE-sme,RAJPUTANA,Rajputana Biodiesel Limited,,,Bagging/Receiving of orders/contracts,2025-03-13 23:48:10,Rajputana Biodiesel Limited has informed the Exchange regarding updates on OMCs Tender.,https://nsearchives.nseindia.com/corporate/RBPL_13032025234710_Rajputana_Update.pdf,False,,unclear
NSE-sme,VISHNUINFR,Vishnusurya Projects and Infra Limited,,,Updates,2025-03-13 18:59:07,Vishnusurya Projects and Infra Limited has informed the Exchange regarding 'Vishnusurya has announced about the MOU entered with SF Marina'.,https://nsearchives.nseindia.com/corporate/VISHNUSURYA_13032025185845_11C_VISHNUINFR_Reg30Announcement_MOU_SFMarina.pdf,False,,unclear
NSE-sme,VOLERCAR,Voler Car Limited,,,Press Release,2025-03-13 17:24:15,"Voler Car Limited has informed the Exchange regarding a press release dated March 13, 2025, titled ""UPDATES ON SERVICE CONTRACTS"".",https://nsearchives.nseindia.com/corporate/VOLER_13032025171624_Press_Release13032025.pdf,False,,unclear
NSE-sme,AESTHETIK,Aesthetik Engineers Limited,,,Updates,2025-03-13 16:41:44,Aesthetik Engineers Limited has informed the Exchange regarding 'Aesthetik Engineers Limited receives Letter of Award (LOA) for Solar EPC and O & M contract from C & M Department  Damodar Valley Corporation'.,https://nsearchives.nseindia.com/corporate/AESTHETIK_13032025164047_DVC_-_EPC.pdf,True,,govt
NSE-sme,TAC,TAC Infosec Limited,,,General Updates,2025-03-13 14:35:08,"TAC Infosec Limited has informed the Exchange about receipt of The Economic Times ""Entrepreneur of the Year"" - IT/ITES Service Provider of the Year 2025  award at The Economic Times Entrepreneur Summit & Awards 2025.",https://nsearchives.nseindia.com/corporate/TAC_13032025143459_Regulation_30_SD.pdf,False,,unclear
NSE-sme,DYNAMIC,Dynamic Services & Security Limited,,,Awarding of order(s)/contract(s),2025-03-13 13:51:38,Dynamic Services & Security Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/DYNAMIC_13032025135107_Disclosure.pdf,True,,unclear
NSE-sme,PARIN,Parin Enterprises Limited,,,Bagging/Receiving of orders/contracts,2025-03-13 13:24:48,"Parin Enterprises Limited has informed the Exchange about Bagging/Receiving of orders/contracts from Ministry of Civil Aviation, Airports Authority of India for supply of Airport Furniture to Tirupati Airport, Andhra Pradesh",https://nsearchives.nseindia.com/corporate/PARIN_13032025132435_Received_Contract_Tirupati_Airport_AP.pdf,True,,govt
NSE-sme,ROCKINGDCE,Rockingdeals Circular Economy Limited,,,General Updates,2025-03-13 11:39:11,Rockingdeals Circular Economy Limited has informed the Exchange about Termination of MOU signed with DIGI2L,https://nsearchives.nseindia.com/corporate/rockingdeals_13032025113858_intimationmou.pdf,False,,unclear
NSE-sme,GPECO,GP Eco Solutions India Limited,,,Bagging/Receiving of orders/contracts,2025-03-13 11:15:12,GP Eco Solutions India Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/GPECO_13032025111424_15_Work_Order_128MWp.pdf,True,,unclear
NSE-sme,SAHANA,Sahana System Limited,,,Press Release (Revised),2025-03-12 23:40:07,"Sahana System Limited has informed the Exchange regarding a revised press release dated March 12, 2025, titled ""Sahana and EIZO team-up by entering into Memorandum of Understanding to supply and deliver innovative visual solutions in India"".",https://nsearchives.nseindia.com/corporate/SAHANA_12032025233953_PressReleaseEizoSSL.pdf,False,,unclear
NSE-sme,SAHANA,Sahana System Limited,,,Press Release,2025-03-12 22:18:44,"Sahana System Limited has informed the Exchange regarding a press release dated March 12, 2025, titled ""Sahana and EIZO team-up by entering into Memorandum of Understanding to supply and deliver innovative visual solutions in India"".",https://nsearchives.nseindia.com/corporate/SAHANA_12032025221240_PressReleaseEizoSSL.pdf,False,,unclear
NSE-sme,TROM,Trom Industries Limited,,,Agreements,2025-03-12 18:12:08,"Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",https://nsearchives.nseindia.com/corporate/TROM2024_12032025181200_Intimation.pdf,False,,unclear
NSE-sme,DYNAMIC,Dynamic Services & Security Limited,,,Awarding of order(s)/contract(s),2025-03-12 16:30:50,Dynamic Services & Security Limited has informed the Exchange about Awarding of order(s)/contract(s),https://nsearchives.nseindia.com/corporate/DYNAMIC_12032025163035_orderintimation12march2025.pdf,True,,unclear
NSE-sme,PRLIND,Premier Roadlines Limited,,,Press Release,2025-03-12 13:00:05,"Premier Roadlines Limited has informed the Exchange regarding a press release dated March 12, 2025, titled ""INTIMATION OF THE NEW ORDERS RECEIVED UNDER REGULATION 30 OF SEBI (LISTING OBLIGATIONS AND DISCLOSURE REQUIREMENTS) REGULATIONS, 2015"".",https://nsearchives.nseindia.com/corporate/PREMIERROADLINES_12032025125745_PRLPressReleaase12032025sd.pdf,True,,unclear
