source,symbol,company,isin,industry,desc,announced_at,attachment_text,pdf_url,is_order_win,order_value_inr,counterparty_type,t0,t0_pos
NSE-sme,UWCSL,Ultra Wiring Connectivity System Limited,,,General updates,2022-03-02 13:07:55,"Ultra Wiring Connectivity System Limited has informed the Exchange about Approval and Orders from Microtek (Inverters)Dear Sir/ Madam,With reference to the captioned subject, we are pleased to inform you that Ultra Wiring Connectivity System Limited, has got Approval and Purchase Order for our 'Blade-fuse' and 'Fuse Clips with Bakelite' from Mis Microtek Shivalik Industries Pvt. Ltd. (for Inverters division)These regular orders from M/s Microtek will help in llifting turnover of the company.Kindly take the information on records.Thanking you,",https://nsearchives.nseindia.com/corporate/UWCSL_02032022130755_News.pdf,True,,private,2022-03-02,439
NSE-sme,UWCSL,Ultra Wiring Connectivity System Limited,,,Updates,2023-11-17 16:25:35,"Ultra Wiring Connectivity System Limited has informed the Exchange regarding'Dear Sir/ Madam,With reference to the captioned subject, we are pleased to inform you that Ultra Wiring Connectivity System Limited has got remarkable achievements in the past quarter :1) The company has been Awarded as  Make-in-India Icon  in the Automotive Components & Parts Manufacturer Category by Dainik Jagran Group.2) That the company  has  received  an  Order  for  Wiper-Blades  from two of the  Leading Car / Truck manufacturers of India for their after-market division.3) Also, the company has participated in exhibition of Automechanika, Dubai in October, 2023.Kindly take the information on records.Thanking You",https://nsearchives.nseindia.com/corporate/UWCSL_17112023162535_Achievements.pdf,True,,private,2023-11-20,864
NSE-equities,VAISHALI,Vaishali Pharma Limited,INE972X01014,,Press Release,2021-01-01 14:16:39,"Vaishali Pharma Limited has informed the Exchange regarding a press release dated January 01, 2021, titled ""UPDATION ON THE MAJOR BULK ORDER OF INR 160 MILLION FOR PPE KITS & COVID -19 MEDICAL KITS"".",https://nsearchives.nseindia.com/corporate/VAISHALI_01012021141639_Press_Release_01_01_2021.pdf,True,160000000.0,unclear,2021-01-01,151
NSE-equities,VAISHALI,Vaishali Pharma Limited,INE972X01014,,Press Release,2021-04-22 09:56:05,"Vaishali Pharma Limited has informed the Exchange regarding a press release dated April 22, 2021, titled ""The Company has received Supply Orders worth 270,000 US Dollars from Afghanistan."".",https://nsearchives.nseindia.com/corporate/VAISHALI_22042021095605_Press_Release_22_04_2021.pdf,True,,unclear,2021-04-22,224
NSE-equities,VAISHALI,Vaishali Pharma Limited,INE972X01014,,Press Release,2023-02-28 12:40:05,"Vaishali Pharma Limited has informed the Exchange regarding a press release dated February 28, 2023, titled ""THE COMPANY HAS RECEIVED SUPPLY ORDERS FROM OVERSEAS WORTH 73.85 MILLION USD (INR 600 CRORES APPROX.)"".",https://nsearchives.nseindia.com/corporate/VAISHALI_28022023124005_PRESS_RELEASE.pdf,True,6000000000.0,unclear,2023-02-28,687
NSE-equities,VAISHALI,Vaishali Pharma Limited,INE972X01014,,Press Release,2023-11-28 10:30:24,"Vaishali Pharma Limited has informed the Exchange regarding a press release dated November 28, 2023, titled ""The company has received a New Order worth US$ 8,00,000 (INR 664 Lakhs Approx.)"".",https://nsearchives.nseindia.com/corporate/VAISHALI_28112023103024_PRESS_RELEASE.pdf,True,66400000.0,unclear,2023-11-28,869
NSE-equities,VARROC,Varroc Engineering Limited,INE665L01035,,Press Release,2026-02-03 16:36:30,"Varroc Engineering Limited has informed the Exchange regarding a press release dated February 03, 2026, titled ""Varroc Engineering Wins Strategic Contract for AC-Bi-Directional Wall Charger with Leading Global Electric Vehicle OEM"".",https://nsearchives.nseindia.com/corporate/VARROC_03022026163556_Intimation_Press_Release_Varroc_Business_Win.pdf,True,,private,2026-02-04,1413
NSE-equities,VASCONEQ,Vascon Engineers Limited,INE893I01013,Construction,Updates,2021-09-01 21:50:21,Vascon Engineers Limited has informed the Exchange regarding 'Letter of Award from Government of Goa '.,https://nsearchives.nseindia.com/corporate/VASCONEQ_01092021215021_intimationtoExchange.pdf,True,,govt,2021-09-02,316
NSE-equities,VASCONEQ,Vascon Engineers Limited,INE893I01013,Construction,Updates,2021-12-21 20:51:58,Vascon Engineers Limited has informed the Exchange regarding 'Receipt of Letter of Award from Vedanta Limited'.,https://nsearchives.nseindia.com/corporate/VASCONEQ_21122021205158_intimationtoExchange.pdf,True,,private,2021-12-22,391
NSE-equities,VASCONEQ,Vascon Engineers Limited,INE893I01013,Construction,Bagging orders/contract,2022-04-19 13:12:32,Vascon Engineers Limited has informed the Exchange about Receipt of Work order,https://nsearchives.nseindia.com/corporate/VASCONEQ_19042022131232_intimationtoExchange.pdf,True,,unclear,2022-04-19,470
NSE-equities,VASCONEQ,Vascon Engineers Limited,INE893I01013,Construction,General updates,2022-10-19 19:07:09,Vascon Engineers Limited has informed the Exchange about Receipt of Letter of Intent for Redevelopment Project,https://nsearchives.nseindia.com/corporate/VASCONEQ_19102022190709_Intimation1.pdf,True,,unclear,2022-10-20,597
NSE-equities,VASCONEQ,Vascon Engineers Limited,INE893I01013,Construction,Updates,2023-02-10 10:39:13,Vascon Engineers Limited has informed the Exchange regarding 'Letter of Award from Vedanta Limited '.,https://nsearchives.nseindia.com/corporate/VASCONEQ_10022023103913_intimationtoExchange.pdf,True,,private,2023-02-10,675
NSE-equities,VASCONEQ,Vascon Engineers Limited,INE893I01013,Construction,Updates,2023-10-09 13:13:05,Vascon Engineers Limited has informed the Exchange regarding 'Receipt of Letter of Intent from BRIDGE AND ROOF CO. INDIA LTD (A Government of India Enterprise) of Rs. 262.19 Crores'.,https://nsearchives.nseindia.com/corporate/VASCONEQ_09102023131305_intimationtoExchange.pdf,True,2621900000.0,govt,2023-10-09,834
NSE-equities,VASCONEQ,Vascon Engineers Limited,INE893I01013,Construction,Updates,2024-01-23 11:03:00,Vascon Engineers Limited has informed the Exchange regarding 'Receipt of Letter of Award from Capgemini Technology Services India Ltd. of Rs. 416.00 Crores'.,https://nsearchives.nseindia.com/corporate/VASCONEQ_23012024110300_IntimationtoSE.pdf,True,4160000000.0,private,2024-01-23,908
NSE-equities,VASCONEQ,Vascon Engineers Limited,INE893I01013,Construction,Awarding of order(s)/contract(s),2026-03-11 16:40:00,"Vascon Engineers Limited receives Letter of Intent amounting to Rs. 115.90 Crores for Development of Lotus Park on 54,000 Sq. Mtrs, South West Zone under Building Project of Ahmedabad Municipal Corporation, Ahmedabad, Gujarat",https://nsearchives.nseindia.com/corporate/VASCONEQ_11032026163946_11032026LetterofIntent.pdf,True,1159000000.0,govt,2026-03-12,1438
NSE-sme,VDEAL,Vdeal System Limited,,,Bagging/Receiving of orders/contracts,2026-02-26 10:56:06,Vdeal System Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/VDEAL_26022026105551_Order_-_26_02_2026_EVOS.pdf,True,,unclear,2026-02-26,1429
NSE-sme,VDEAL,Vdeal System Limited,,,Bagging/Receiving of orders/contracts,2026-06-05 18:07:17,Vdeal System Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/VDEAL_05062026180709_Order_-_05_06_2026_Pradeep_trading_Co.pdf,True,,unclear,2026-06-08,1494
NSE-equities,VENUSREM,Venus Remedies Limited,INE411B01019,Pharmaceuticals,Updates,2024-06-19 09:21:54,"Venus Remedies Limited has informed the Exchange regarding 'Venus Remedies clinches WHO-backed PAHO tender, takes its global fight against cancer to next level.  '.",https://nsearchives.nseindia.com/corporate/VENUSREM_19062024092154_Paho_exchange.pdf,True,,govt,2024-06-19,1007
NSE-sme,VGINFOTECH,Virtual Galaxy Infotech Limited,,,Press Release,2026-04-15 12:19:02,"Virtual Galaxy Infotech Limited has informed the Exchange regarding a press release dated April 15, 2026, titled ""Virtual Galaxy Infotech Limited Signs USD 1.1 Million Software Development Contract with Botswana Development Corporation"".",https://nsearchives.nseindia.com/corporate/VIRTUAL_15042026121826_Press_Release_Disclosure_15042026.pdf,True,,govt,2026-04-15,1458
NSE-equities,VGL,VARVEE GLOBAL LIMITED,INE273D01019,,Bagging/Receiving of orders/contracts,2026-06-09 12:10:00,VARVEE GLOBAL LIMITED has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/AARVEEDEN_09062026120951_Reg_30_Press_Release.pdf,True,,unclear,2026-06-09,1495
NSE-sme,VIESL,Vision Infra Equipment Solutions Limited,,,Bagging/Receiving of orders/contracts,2026-01-24 17:28:35,Vision Infra Equipment Solutions Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/VISION_24012026172718_Work_order_Intimation_24th_Jan.pdf,True,,unclear,2026-01-27,1406
NSE-equities,VIKASECO,Vikas EcoTech Limited,INE806A01020,,General updates,2022-02-28 13:34:41,Vikas EcoTech Limited has informed the Exchange about Media Release titled Specialty Chemicals & Compounds Business: Revival of domestic Organotin markets and approval/receipt of order for the Flame Retardant Additive,https://nsearchives.nseindia.com/corporate/VIKASECO_28022022133441_VELMediaRelease28022022.pdf,True,,unclear,2022-02-28,438
NSE-equities,VIKASECO,Vikas EcoTech Limited,INE806A01020,,Updates,2023-08-04 11:31:08,Vikas EcoTech Limited has informed the Exchange regarding 'Business Updates: Company has received orders valued at INR 200 Million approx for supplying Coal to Prism Johnson Limited promoted by the Rajan Raheja Group.'.,https://nsearchives.nseindia.com/corporate/VIKASECO_04082023113108_VELMediarelease04082023.pdf,True,200000000.0,private,2023-08-04,791
NSE-equities,VIKASECO,Vikas EcoTech Limited,INE806A01020,,Updates,2023-12-08 11:17:58,Vikas EcoTech Limited has informed the Exchange regarding 'Media Release- Vikas Ecotech Limited bagged orders worth about INR 225 Million.'.,https://nsearchives.nseindia.com/corporate/VIKASECO_08122023111759_MediaReleaseVEL.pdf,True,225000000.0,unclear,2023-12-08,877
NSE-equities,VIKASECO,Vikas EcoTech Limited,INE806A01020,,Updates,2024-03-27 14:50:20,Vikas EcoTech Limited has informed the Exchange regarding 'Media Release:Vikas Ecotech Limited is glad to announce its wholly owned subsidiary (Vikas Organics) having received the largest ever Export Order for Vinyl Plasticizers worth INR 165 Million Approx.'.,https://nsearchives.nseindia.com/corporate/VIKASECO_27032024145020_VELMR27032024final.pdf,True,165000000.0,unclear,2024-03-27,952
NSE-equities,VIKASLIFE,Vikas Lifecare Limited,INE161L01027,,General updates,2022-07-26 16:12:36,Vikas Lifecare Limited has informed the Exchange about Media Release - Genesis Gas Solutions Received first ever contract for laying Commercial Pipeline for Indian Oil ��� Adani Gas Pvt Ltd (IOAGPL).,https://nsearchives.nseindia.com/corporate/VIKASLIFE_26072022161236_VLLMediaRelease26072022.pdf,True,,private,2022-07-27,540
NSE-equities,VIKASLIFE,Vikas Lifecare Limited,INE161L01027,,Updates,2022-12-20 11:19:30,"Vikas Lifecare Limited has informed the Exchange regarding 'Media Release -Vikas Lifecare's material subsidiary Genesis Gas Solutions awarded the Technical Advisory Contract by Dornier Group GmbH for their ongoing project in Mali, Africa'.",https://nsearchives.nseindia.com/corporate/VIKASLIFE_20122022111930_VLLMediarelease.pdf,True,,private,2022-12-20,638
NSE-equities,VIKASLIFE,Vikas Lifecare Limited,INE161L01027,,Updates,2023-04-12 16:39:30,Vikas Lifecare Limited has informed the Exchange regarding 'Media Release - Vikas Lifecare s subsidiary Genesis Gas Solutions Achieves First Ever Orders for Ultrasonic Gas Meters Valued at INR 30 Million.'.,https://nsearchives.nseindia.com/corporate/VIKASLIFE_12042023163930_VLLMediarelease12042023.pdf,True,30000000.0,unclear,2023-04-13,712
NSE-equities,VIKASLIFE,Vikas Lifecare Limited,INE161L01027,,Updates,2023-11-16 11:57:12,Vikas Lifecare Limited has informed the Exchange regarding 'MEDIA RELEASE : Order for supply 40000 Gas Meters from Gujarat Gas Limited to Genesis Gas Solutions (Material subsidiary of Vikas Lifecare Limited)'.,https://nsearchives.nseindia.com/corporate/VIKASLIFE_16112023115712_VLLMediarelease16112023.pdf,True,,govt,2023-11-16,862
NSE-equities,VIKRAMSOLR,Vikram Solar Limited,INE078V01014,,Press Release,2026-02-25 10:41:32,"Vikram Solar Limited has informed the Exchange regarding a press release dated February 25, 2026, titled ""Vikram Solar Secures Major 378.75 MW Order in its First INGEL Solar Project Partnership"".",https://nsearchives.nseindia.com/corporate/VSLCS_25022026104122_VSLPRESSRELEASEONNTPCORDERWIN25022026.pdf,True,,unclear,2026-02-25,1428
NSE-equities,VIKRAN,Vikran Engineering Limited,INE01R501028,,Press Release,2026-04-03 16:38:28,"Vikran Engineering Limited has informed the Exchange regarding a press release dated April 03, 2026, titled ""Press Release -Order Win for Rs. 530.80 Crores from MSEDCL"".",https://nsearchives.nseindia.com/corporate/VIKRAN123_03042026163801_PressReleaseOrderWin_530_Cr_MSEDCL.pdf,True,5308000000.0,govt,2026-04-06,1452
NSE-sme,VINSYS,Vinsys IT Services India Limited,,,Updates,2023-08-31 18:42:38,"Vinsys It Services India Limited has informed the Exchange regarding 'Update under Regulation 30 of the SEBl (Listing Obligations and Disclosure Requirements) Regulations, 2015-Bagging/Receiving of Orders'.",https://nsearchives.nseindia.com/corporate/VINSYS_31082023184238_Intimation.pdf,True,,unclear,2023-09-01,810
NSE-sme,VINYAS,Vinyas Innovative Technologies Limited,,,Updates,2023-12-04 21:11:08,Vinyas Innovative Technologies Limited has informed the Exchange regarding 'receipt of new purchase order from Bharat Electronics Limited Bengaluru and Chennai units'.,https://nsearchives.nseindia.com/corporate/VINYAS_04122023211108_IntimationunderReg30Awardingnewcontract.pdf,True,,govt,2023-12-05,874
NSE-sme,VINYAS,Vinyas Innovative Technologies Limited,,,Bagging/Receiving of orders/contracts,2026-01-16 14:10:42,Vinyas Innovative Technologies Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/VINYAS_16012026141000_Intimation_Signed.pdf,True,,unclear,2026-01-16,1400
NSE-sme,VINYAS,Vinyas Innovative Technologies Limited,,,Bagging/Receiving of orders/contracts,2026-05-15 14:28:02,Vinyas Innovative Technologies Limited has informed the Exchange about Bagging/Receiving of orders/contracts,https://nsearchives.nseindia.com/corporate/VINYAS_15052026142753_POIntimation15052026.pdf,True,,unclear,2026-05-15,1479
NSE-equities,VIRINCHI,Virinchi Limited,INE539B01017,,Updates,2023-07-29 18:03:39,Virinchi Limited has informed the Exchange regarding 'Signing of Agreement with one of the leading Micro Lending Companies in the USA'.,https://nsearchives.nseindia.com/corporate/VIRINCHI_29072023180339_VirinchiSEIntimation29072023.pdf,True,,private,2023-07-31,787
NSE-sme,VISDEM,Visdem Technosys Limited,,,Updates,2026-03-10 14:59:05,Kundan Edifice Limited has informed the Exchange regarding 'KUNDAN EDIFICE LTD_Intimation under Regulation 30 Order from Panasonic Life Solutions India Private Limited'.,https://nsearchives.nseindia.com/corporate/KUNDAN_10032026145808_Intimation_Regs_30_Order_Panasonic_Life_Solutions_India_Private_Ltd.pdf,True,,private,2026-03-10,1436
NSE-sme,VISHNUINFR,Vishnusurya Projects and Infra Limited,,,Updates,2023-10-20 20:59:06,"Vishnusurya Projects and Infra Limited has informed the Exchange regarding 'Intimation under Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015.Pursuant to regulation 30, Schedule III, of SEBI (LODR) Regulations, 2015, Vishnusurya Projects and Infra Limited is pleased to announce the award of contracts'.",https://nsearchives.nseindia.com/corporate/VISHNUINFR_20102023205906_ANNOUNCEMENTAWARDOFCONTRACT.pdf,True,,unclear,2023-10-23,844
